ine_muni,ine_muni.n,poblacion,values,ine_prov,ine_prov.n,ine_ccaa,ine_ccaa.n,capital_prov
46172,Montserrat,Total,8188,46,Valencia/València,10,Comunitat Valenciana,No
46172,Montserrat,Hombres,4226,46,Valencia/València,10,Comunitat Valenciana,No
46172,Montserrat,Mujeres,3962,46,Valencia/València,10,Comunitat Valenciana,No
46177,Museros,Total,6596,46,Valencia/València,10,Comunitat Valenciana,No
46177,Museros,Hombres,3362,46,Valencia/València,10,Comunitat Valenciana,No
46177,Museros,Mujeres,3234,46,Valencia/València,10,Comunitat Valenciana,No
46178,Nàquera/Náquera,Total,6897,46,Valencia/València,10,Comunitat Valenciana,No
46178,Nàquera/Náquera,Hombres,3561,46,Valencia/València,10,Comunitat Valenciana,No
46178,Nàquera/Náquera,Mujeres,3336,46,Valencia/València,10,Comunitat Valenciana,No
46179,Navarrés,Total,3004,46,Valencia/València,10,Comunitat Valenciana,No
46179,Navarrés,Hombres,1498,46,Valencia/València,10,Comunitat Valenciana,No
46179,Navarrés,Mujeres,1506,46,Valencia/València,10,Comunitat Valenciana,No
46180,Novelé/Novetlè,Total,857,46,Valencia/València,10,Comunitat Valenciana,No
46180,Novelé/Novetlè,Hombres,414,46,Valencia/València,10,Comunitat Valenciana,No
46180,Novelé/Novetlè,Mujeres,443,46,Valencia/València,10,Comunitat Valenciana,No
46181,Oliva,Total,25224,46,Valencia/València,10,Comunitat Valenciana,No
46181,Oliva,Hombres,12390,46,Valencia/València,10,Comunitat Valenciana,No
46181,Oliva,Mujeres,12834,46,Valencia/València,10,Comunitat Valenciana,No
46183,"Olleria, l'",Total,8320,46,Valencia/València,10,Comunitat Valenciana,No
46183,"Olleria, l'",Hombres,4174,46,Valencia/València,10,Comunitat Valenciana,No
46183,"Olleria, l'",Mujeres,4146,46,Valencia/València,10,Comunitat Valenciana,No
46182,Olocau,Total,1828,46,Valencia/València,10,Comunitat Valenciana,No
46182,Olocau,Hombres,973,46,Valencia/València,10,Comunitat Valenciana,No
46182,Olocau,Mujeres,855,46,Valencia/València,10,Comunitat Valenciana,No
46184,Ontinyent,Total,35761,46,Valencia/València,10,Comunitat Valenciana,No
46184,Ontinyent,Hombres,17658,46,Valencia/València,10,Comunitat Valenciana,No
46184,Ontinyent,Mujeres,18103,46,Valencia/València,10,Comunitat Valenciana,No
46185,Otos,Total,422,46,Valencia/València,10,Comunitat Valenciana,No
46185,Otos,Hombres,213,46,Valencia/València,10,Comunitat Valenciana,No
46185,Otos,Mujeres,209,46,Valencia/València,10,Comunitat Valenciana,No
46186,Paiporta,Total,26514,46,Valencia/València,10,Comunitat Valenciana,No
46186,Paiporta,Hombres,13065,46,Valencia/València,10,Comunitat Valenciana,No
46186,Paiporta,Mujeres,13449,46,Valencia/València,10,Comunitat Valenciana,No
46187,Palma de Gandía,Total,1709,46,Valencia/València,10,Comunitat Valenciana,No
46187,Palma de Gandía,Hombres,886,46,Valencia/València,10,Comunitat Valenciana,No
46187,Palma de Gandía,Mujeres,823,46,Valencia/València,10,Comunitat Valenciana,No
46188,Palmera,Total,1018,46,Valencia/València,10,Comunitat Valenciana,No
46188,Palmera,Hombres,515,46,Valencia/València,10,Comunitat Valenciana,No
46188,Palmera,Mujeres,503,46,Valencia/València,10,Comunitat Valenciana,No
46189,"Palomar, el",Total,567,46,Valencia/València,10,Comunitat Valenciana,No
46189,"Palomar, el",Hombres,287,46,Valencia/València,10,Comunitat Valenciana,No
46189,"Palomar, el",Mujeres,280,46,Valencia/València,10,Comunitat Valenciana,No
46190,Paterna,Total,71035,46,Valencia/València,10,Comunitat Valenciana,No
46190,Paterna,Hombres,35129,46,Valencia/València,10,Comunitat Valenciana,No
46190,Paterna,Mujeres,35906,46,Valencia/València,10,Comunitat Valenciana,No
46191,Pedralba,Total,2814,46,Valencia/València,10,Comunitat Valenciana,No
46191,Pedralba,Hombres,1485,46,Valencia/València,10,Comunitat Valenciana,No
46191,Pedralba,Mujeres,1329,46,Valencia/València,10,Comunitat Valenciana,No
46192,Petrés,Total,999,46,Valencia/València,10,Comunitat Valenciana,No
46192,Petrés,Hombres,505,46,Valencia/València,10,Comunitat Valenciana,No
46192,Petrés,Mujeres,494,46,Valencia/València,10,Comunitat Valenciana,No
46193,Picanya,Total,11606,46,Valencia/València,10,Comunitat Valenciana,No
46193,Picanya,Hombres,5733,46,Valencia/València,10,Comunitat Valenciana,No
46193,Picanya,Mujeres,5873,46,Valencia/València,10,Comunitat Valenciana,No
46194,Picassent,Total,21263,46,Valencia/València,10,Comunitat Valenciana,No
46194,Picassent,Hombres,10697,46,Valencia/València,10,Comunitat Valenciana,No
46194,Picassent,Mujeres,10566,46,Valencia/València,10,Comunitat Valenciana,No
46195,Piles,Total,2740,46,Valencia/València,10,Comunitat Valenciana,No
46195,Piles,Hombres,1377,46,Valencia/València,10,Comunitat Valenciana,No
46195,Piles,Mujeres,1363,46,Valencia/València,10,Comunitat Valenciana,No
46196,Pinet,Total,157,46,Valencia/València,10,Comunitat Valenciana,No
46196,Pinet,Hombres,77,46,Valencia/València,10,Comunitat Valenciana,No
46196,Pinet,Mujeres,80,46,Valencia/València,10,Comunitat Valenciana,No
46199,"Pobla de Farnals, la",Total,8128,46,Valencia/València,10,Comunitat Valenciana,No
46199,"Pobla de Farnals, la",Hombres,4117,46,Valencia/València,10,Comunitat Valenciana,No
46199,"Pobla de Farnals, la",Mujeres,4011,46,Valencia/València,10,Comunitat Valenciana,No
46202,"Pobla de Vallbona, la",Total,24858,46,Valencia/València,10,Comunitat Valenciana,No
46202,"Pobla de Vallbona, la",Hombres,12547,46,Valencia/València,10,Comunitat Valenciana,No
46202,"Pobla de Vallbona, la",Mujeres,12311,46,Valencia/València,10,Comunitat Valenciana,No
46200,"Pobla del Duc, la",Total,2515,46,Valencia/València,10,Comunitat Valenciana,No
46200,"Pobla del Duc, la",Hombres,1214,46,Valencia/València,10,Comunitat Valenciana,No
46200,"Pobla del Duc, la",Mujeres,1301,46,Valencia/València,10,Comunitat Valenciana,No
46203,"Pobla Llarga, la",Total,4452,46,Valencia/València,10,Comunitat Valenciana,No
46203,"Pobla Llarga, la",Hombres,2234,46,Valencia/València,10,Comunitat Valenciana,No
46203,"Pobla Llarga, la",Mujeres,2218,46,Valencia/València,10,Comunitat Valenciana,No
46197,Polinyà de Xúquer,Total,2503,46,Valencia/València,10,Comunitat Valenciana,No
46197,Polinyà de Xúquer,Hombres,1268,46,Valencia/València,10,Comunitat Valenciana,No
46197,Polinyà de Xúquer,Mujeres,1235,46,Valencia/València,10,Comunitat Valenciana,No
46198,Potries,Total,1060,46,Valencia/València,10,Comunitat Valenciana,No
46198,Potries,Hombres,544,46,Valencia/València,10,Comunitat Valenciana,No
46198,Potries,Mujeres,516,46,Valencia/València,10,Comunitat Valenciana,No
46205,Puçol,Total,19737,46,Valencia/València,10,Comunitat Valenciana,No
46205,Puçol,Hombres,9754,46,Valencia/València,10,Comunitat Valenciana,No
46205,Puçol,Mujeres,9983,46,Valencia/València,10,Comunitat Valenciana,No
46201,Puebla de San Miguel,Total,61,46,Valencia/València,10,Comunitat Valenciana,No
46201,Puebla de San Miguel,Hombres,38,46,Valencia/València,10,Comunitat Valenciana,No
46201,Puebla de San Miguel,Mujeres,23,46,Valencia/València,10,Comunitat Valenciana,No
46204,"Puig de Santa Maria, el",Total,8718,46,Valencia/València,10,Comunitat Valenciana,No
46204,"Puig de Santa Maria, el",Hombres,4248,46,Valencia/València,10,Comunitat Valenciana,No
46204,"Puig de Santa Maria, el",Mujeres,4470,46,Valencia/València,10,Comunitat Valenciana,No
46101,Quart de les Valls,Total,1024,46,Valencia/València,10,Comunitat Valenciana,No
46101,Quart de les Valls,Hombres,486,46,Valencia/València,10,Comunitat Valenciana,No
46101,Quart de les Valls,Mujeres,538,46,Valencia/València,10,Comunitat Valenciana,No
46102,Quart de Poblet,Total,25062,46,Valencia/València,10,Comunitat Valenciana,No
46102,Quart de Poblet,Hombres,12219,46,Valencia/València,10,Comunitat Valenciana,No
46102,Quart de Poblet,Mujeres,12843,46,Valencia/València,10,Comunitat Valenciana,No
46103,Quartell,Total,1655,46,Valencia/València,10,Comunitat Valenciana,No
46103,Quartell,Hombres,792,46,Valencia/València,10,Comunitat Valenciana,No
46103,Quartell,Mujeres,863,46,Valencia/València,10,Comunitat Valenciana,No
46104,Quatretonda,Total,2202,46,Valencia/València,10,Comunitat Valenciana,No
46104,Quatretonda,Hombres,1094,46,Valencia/València,10,Comunitat Valenciana,No
46104,Quatretonda,Mujeres,1108,46,Valencia/València,10,Comunitat Valenciana,No
46206,Quesa,Total,663,46,Valencia/València,10,Comunitat Valenciana,No
46206,Quesa,Hombres,344,46,Valencia/València,10,Comunitat Valenciana,No
46206,Quesa,Mujeres,319,46,Valencia/València,10,Comunitat Valenciana,No
46207,Rafelbunyol,Total,9149,46,Valencia/València,10,Comunitat Valenciana,No
46207,Rafelbunyol,Hombres,4497,46,Valencia/València,10,Comunitat Valenciana,No
46207,Rafelbunyol,Mujeres,4652,46,Valencia/València,10,Comunitat Valenciana,No
46208,Rafelcofer,Total,1355,46,Valencia/València,10,Comunitat Valenciana,No
46208,Rafelcofer,Hombres,651,46,Valencia/València,10,Comunitat Valenciana,No
46208,Rafelcofer,Mujeres,704,46,Valencia/València,10,Comunitat Valenciana,No
46209,Rafelguaraf,Total,2355,46,Valencia/València,10,Comunitat Valenciana,No
46209,Rafelguaraf,Hombres,1163,46,Valencia/València,10,Comunitat Valenciana,No
46209,Rafelguaraf,Mujeres,1192,46,Valencia/València,10,Comunitat Valenciana,No
46210,Ráfol de Salem,Total,442,46,Valencia/València,10,Comunitat Valenciana,No
46210,Ráfol de Salem,Hombres,213,46,Valencia/València,10,Comunitat Valenciana,No
46210,Ráfol de Salem,Mujeres,229,46,Valencia/València,10,Comunitat Valenciana,No
46212,Real,Total,2207,46,Valencia/València,10,Comunitat Valenciana,No
46212,Real,Hombres,1150,46,Valencia/València,10,Comunitat Valenciana,No
46212,Real,Mujeres,1057,46,Valencia/València,10,Comunitat Valenciana,No
46211,"Real de Gandia, el",Total,2531,46,Valencia/València,10,Comunitat Valenciana,No
46211,"Real de Gandia, el",Hombres,1274,46,Valencia/València,10,Comunitat Valenciana,No
46211,"Real de Gandia, el",Mujeres,1257,46,Valencia/València,10,Comunitat Valenciana,No
46213,Requena,Total,20405,46,Valencia/València,10,Comunitat Valenciana,No
46213,Requena,Hombres,10184,46,Valencia/València,10,Comunitat Valenciana,No
46213,Requena,Mujeres,10221,46,Valencia/València,10,Comunitat Valenciana,No
46214,Riba-roja de Túria,Total,22761,46,Valencia/València,10,Comunitat Valenciana,No
46214,Riba-roja de Túria,Hombres,11541,46,Valencia/València,10,Comunitat Valenciana,No
46214,Riba-roja de Túria,Mujeres,11220,46,Valencia/València,10,Comunitat Valenciana,No
46215,Riola,Total,1790,46,Valencia/València,10,Comunitat Valenciana,No
46215,Riola,Hombres,900,46,Valencia/València,10,Comunitat Valenciana,No
46215,Riola,Mujeres,890,46,Valencia/València,10,Comunitat Valenciana,No
46216,Rocafort,Total,7314,46,Valencia/València,10,Comunitat Valenciana,No
46216,Rocafort,Hombres,3566,46,Valencia/València,10,Comunitat Valenciana,No
46216,Rocafort,Mujeres,3748,46,Valencia/València,10,Comunitat Valenciana,No
46217,Rotglà i Corberà,Total,1117,46,Valencia/València,10,Comunitat Valenciana,No
46217,Rotglà i Corberà,Hombres,555,46,Valencia/València,10,Comunitat Valenciana,No
46217,Rotglà i Corberà,Mujeres,562,46,Valencia/València,10,Comunitat Valenciana,No
46218,Rótova,Total,1293,46,Valencia/València,10,Comunitat Valenciana,No
46218,Rótova,Hombres,669,46,Valencia/València,10,Comunitat Valenciana,No
46218,Rótova,Mujeres,624,46,Valencia/València,10,Comunitat Valenciana,No
46219,Rugat,Total,174,46,Valencia/València,10,Comunitat Valenciana,No
46219,Rugat,Hombres,93,46,Valencia/València,10,Comunitat Valenciana,No
46219,Rugat,Mujeres,81,46,Valencia/València,10,Comunitat Valenciana,No
46220,Sagunto/Sagunt,Total,67173,46,Valencia/València,10,Comunitat Valenciana,No
46220,Sagunto/Sagunt,Hombres,32919,46,Valencia/València,10,Comunitat Valenciana,No
46220,Sagunto/Sagunt,Mujeres,34254,46,Valencia/València,10,Comunitat Valenciana,No
46221,Salem,Total,418,46,Valencia/València,10,Comunitat Valenciana,No
46221,Salem,Hombres,213,46,Valencia/València,10,Comunitat Valenciana,No
46221,Salem,Mujeres,205,46,Valencia/València,10,Comunitat Valenciana,No
46903,San Antonio de Benagéber,Total,9286,46,Valencia/València,10,Comunitat Valenciana,No
46903,San Antonio de Benagéber,Hombres,4563,46,Valencia/València,10,Comunitat Valenciana,No
46903,San Antonio de Benagéber,Mujeres,4723,46,Valencia/València,10,Comunitat Valenciana,No
46222,Sant Joanet,Total,507,46,Valencia/València,10,Comunitat Valenciana,No
46222,Sant Joanet,Hombres,255,46,Valencia/València,10,Comunitat Valenciana,No
46222,Sant Joanet,Mujeres,252,46,Valencia/València,10,Comunitat Valenciana,No
46223,Sedaví,Total,10391,46,Valencia/València,10,Comunitat Valenciana,No
46223,Sedaví,Hombres,5065,46,Valencia/València,10,Comunitat Valenciana,No
46223,Sedaví,Mujeres,5326,46,Valencia/València,10,Comunitat Valenciana,No
46224,Segart,Total,164,46,Valencia/València,10,Comunitat Valenciana,No
46224,Segart,Hombres,88,46,Valencia/València,10,Comunitat Valenciana,No
46224,Segart,Mujeres,76,46,Valencia/València,10,Comunitat Valenciana,No
46225,Sellent,Total,384,46,Valencia/València,10,Comunitat Valenciana,No
46225,Sellent,Hombres,195,46,Valencia/València,10,Comunitat Valenciana,No
46225,Sellent,Mujeres,189,46,Valencia/València,10,Comunitat Valenciana,No
46226,Sempere,Total,30,46,Valencia/València,10,Comunitat Valenciana,No
46226,Sempere,Hombres,16,46,Valencia/València,10,Comunitat Valenciana,No
46226,Sempere,Mujeres,14,46,Valencia/València,10,Comunitat Valenciana,No
46227,Senyera,Total,1134,46,Valencia/València,10,Comunitat Valenciana,No
46227,Senyera,Hombres,555,46,Valencia/València,10,Comunitat Valenciana,No
46227,Senyera,Mujeres,579,46,Valencia/València,10,Comunitat Valenciana,No
46228,Serra,Total,3187,46,Valencia/València,10,Comunitat Valenciana,No
46228,Serra,Hombres,1631,46,Valencia/València,10,Comunitat Valenciana,No
46228,Serra,Mujeres,1556,46,Valencia/València,10,Comunitat Valenciana,No
46229,Siete Aguas,Total,1159,46,Valencia/València,10,Comunitat Valenciana,No
46229,Siete Aguas,Hombres,606,46,Valencia/València,10,Comunitat Valenciana,No
46229,Siete Aguas,Mujeres,553,46,Valencia/València,10,Comunitat Valenciana,No
46230,Silla,Total,19078,46,Valencia/València,10,Comunitat Valenciana,No
46230,Silla,Hombres,9491,46,Valencia/València,10,Comunitat Valenciana,No
46230,Silla,Mujeres,9587,46,Valencia/València,10,Comunitat Valenciana,No
46231,Simat de la Valldigna,Total,3297,46,Valencia/València,10,Comunitat Valenciana,No
46231,Simat de la Valldigna,Hombres,1652,46,Valencia/València,10,Comunitat Valenciana,No
46231,Simat de la Valldigna,Mujeres,1645,46,Valencia/València,10,Comunitat Valenciana,No
46232,Sinarcas,Total,1105,46,Valencia/València,10,Comunitat Valenciana,No
46232,Sinarcas,Hombres,579,46,Valencia/València,10,Comunitat Valenciana,No
46232,Sinarcas,Mujeres,526,46,Valencia/València,10,Comunitat Valenciana,No
46233,Sollana,Total,4881,46,Valencia/València,10,Comunitat Valenciana,No
46233,Sollana,Hombres,2383,46,Valencia/València,10,Comunitat Valenciana,No
46233,Sollana,Mujeres,2498,46,Valencia/València,10,Comunitat Valenciana,No
46234,Sot de Chera,Total,362,46,Valencia/València,10,Comunitat Valenciana,No
46234,Sot de Chera,Hombres,203,46,Valencia/València,10,Comunitat Valenciana,No
46234,Sot de Chera,Mujeres,159,46,Valencia/València,10,Comunitat Valenciana,No
46235,Sueca,Total,27566,46,Valencia/València,10,Comunitat Valenciana,No
46235,Sueca,Hombres,13580,46,Valencia/València,10,Comunitat Valenciana,No
46235,Sueca,Mujeres,13986,46,Valencia/València,10,Comunitat Valenciana,No
46236,Sumacàrcer,Total,1097,46,Valencia/València,10,Comunitat Valenciana,No
46236,Sumacàrcer,Hombres,542,46,Valencia/València,10,Comunitat Valenciana,No
46236,Sumacàrcer,Mujeres,555,46,Valencia/València,10,Comunitat Valenciana,No
46237,Tavernes Blanques,Total,9224,46,Valencia/València,10,Comunitat Valenciana,No
46237,Tavernes Blanques,Hombres,4483,46,Valencia/València,10,Comunitat Valenciana,No
46237,Tavernes Blanques,Mujeres,4741,46,Valencia/València,10,Comunitat Valenciana,No
46238,Tavernes de la Valldigna,Total,17254,46,Valencia/València,10,Comunitat Valenciana,No
46238,Tavernes de la Valldigna,Hombres,8591,46,Valencia/València,10,Comunitat Valenciana,No
46238,Tavernes de la Valldigna,Mujeres,8663,46,Valencia/València,10,Comunitat Valenciana,No
46239,Teresa de Cofrentes,Total,619,46,Valencia/València,10,Comunitat Valenciana,No
46239,Teresa de Cofrentes,Hombres,328,46,Valencia/València,10,Comunitat Valenciana,No
46239,Teresa de Cofrentes,Mujeres,291,46,Valencia/València,10,Comunitat Valenciana,No
46240,Terrateig,Total,256,46,Valencia/València,10,Comunitat Valenciana,No
46240,Terrateig,Hombres,136,46,Valencia/València,10,Comunitat Valenciana,No
46240,Terrateig,Mujeres,120,46,Valencia/València,10,Comunitat Valenciana,No
46241,Titaguas,Total,454,46,Valencia/València,10,Comunitat Valenciana,No
46241,Titaguas,Hombres,237,46,Valencia/València,10,Comunitat Valenciana,No
46241,Titaguas,Mujeres,217,46,Valencia/València,10,Comunitat Valenciana,No
46242,Torrebaja,Total,402,46,Valencia/València,10,Comunitat Valenciana,No
46242,Torrebaja,Hombres,225,46,Valencia/València,10,Comunitat Valenciana,No
46242,Torrebaja,Mujeres,177,46,Valencia/València,10,Comunitat Valenciana,No
46243,Torrella,Total,145,46,Valencia/València,10,Comunitat Valenciana,No
46243,Torrella,Hombres,81,46,Valencia/València,10,Comunitat Valenciana,No
46243,Torrella,Mujeres,64,46,Valencia/València,10,Comunitat Valenciana,No
46244,Torrent,Total,83962,46,Valencia/València,10,Comunitat Valenciana,No
46244,Torrent,Hombres,41367,46,Valencia/València,10,Comunitat Valenciana,No
46244,Torrent,Mujeres,42595,46,Valencia/València,10,Comunitat Valenciana,No
46245,Torres Torres,Total,669,46,Valencia/València,10,Comunitat Valenciana,No
46245,Torres Torres,Hombres,360,46,Valencia/València,10,Comunitat Valenciana,No
46245,Torres Torres,Mujeres,309,46,Valencia/València,10,Comunitat Valenciana,No
46246,Tous,Total,1287,46,Valencia/València,10,Comunitat Valenciana,No
46246,Tous,Hombres,647,46,Valencia/València,10,Comunitat Valenciana,No
46246,Tous,Mujeres,640,46,Valencia/València,10,Comunitat Valenciana,No
46247,Tuéjar,Total,1137,46,Valencia/València,10,Comunitat Valenciana,No
46247,Tuéjar,Hombres,600,46,Valencia/València,10,Comunitat Valenciana,No
46247,Tuéjar,Mujeres,537,46,Valencia/València,10,Comunitat Valenciana,No
46248,Turís,Total,6722,46,Valencia/València,10,Comunitat Valenciana,No
46248,Turís,Hombres,3515,46,Valencia/València,10,Comunitat Valenciana,No
